# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	13888
#@/user_id	68f0eb48-92c8-401d-96d2-9347ba0bc0d7
wang qian 	往前	c=1 d=1 t=9601
wang wang 	往往	c=2 d=1.02788 t=7259
wang ye 	網頁	c=2 d=1.00042 t=3244
wang yi 	網易	c=2 d=1.99501 t=3300
wang zhan 	網站	c=11 d=1.00349 t=12954
wang zhi 	網址	c=3 d=1.9802 t=12513
wei 	位	c=2 d=1 t=5493
wei 	威	c=1 d=1 t=10587
wei 	尾	c=1 d=1 t=6966
wei 	未	c=6 d=1 t=13804
wei 	爲	c=14 d=1.47651 t=13818
wei 	衛	c=1 d=1 t=1687
wei bo 	微博	c=1 d=1 t=1363
wei bo 	微薄	c=2 d=1.00007 t=3278
wei ci 	爲此	c=1 d=1 t=4665
wei dao 	味道	c=2 d=1.04783 t=3379
wei ding 	未定	c=1 d=1 t=3316
wei du 	維度	c=1 d=1 t=9471
wei er 	威爾	c=1 d=1 t=1603
wei gui 	違規	c=1 d=1 t=11244
wei hun 	未婚	c=2 d=1 t=12827
wei ji 	危機	c=2 d=1 t=7128
wei kou 	胃口	c=1 d=1 t=11898
wei lai 	未來	c=4 d=1.00405 t=9695
wei le 	爲了	c=4 d=1 t=13497
wei mian 	未免	c=1 d=1 t=8869
wei nan 	爲難	c=1 d=0.100295 t=5182
wei neng 	未能	c=1 d=1 t=11157
wei ni 	爲你	c=1 d=1 t=10798
wei pu 	维普	c=0 d=0.1 t=6153
wei pu qi kan 	维普期刊	c=1 d=1 t=6154
wei shen me 	爲什麼	c=12 d=1 t=13054
wei xian 	危險	c=3 d=1.00001 t=5322
wei xin 	唯心	c=5 d=1.07634 t=12599
wei xin 	微信	c=18 d=1.72463 t=12677
wei yi 	唯一	c=1 d=1 t=3797
wei zhi 	位置	c=7 d=1.00023 t=8743
wei zhi 	未知	c=1 d=1 t=7065
wei zhi le 	位置了	c=1 d=1 t=5149
wei zhu 	爲主	c=2 d=1.71177 t=13444
wei zhun 	爲準	c=1 d=1 t=12298
wen 	問	c=1 d=1 t=8716
wen 	文	c=4 d=1 t=8715
wen 	穩	c=1 d=1 t=11138
wen 	雯	c=1 d=1 t=12757
wen ben 	文本	c=2 d=1.00033 t=3262
wen dan 	文旦	c=1 d=1 t=8451
wen dang 	文檔	c=14 d=1.00273 t=12327
wen ding 	穩定	c=1 d=1 t=8065
wen ding xing 	穩定性	c=1 d=1 t=8168
wen gao 	文稿	c=1 d=1 t=3659
wen ge hua 	溫哥華	c=1 d=1 t=5450
wen hua 	文化	c=1 d=1 t=3293
wen jia 	文佳	c=1 d=1 t=10894
wen jian 	文件	c=24 d=4.82597 t=10985
wen jian de 	文件的	c=1 d=1 t=1172
wen jian jia 	文件夾	c=1 d=1 t=7344
wen jian li 	文件裏	c=1 d=1 t=177
wen jian zhong 	文件中	c=1 d=1 t=10989
wen lin 	文琳	c=1 d=1 t=12756
wen lun 	文論	c=1 d=1 t=2855
wen nuan 	溫暖	c=1 d=1 t=9415
wen rou 	溫柔	c=1 d=1 t=7288
wen ti 	問題	c=30 d=1.80953 t=13285
wen ti de 	問題的	c=1 d=1 t=6457
wen wen 	問問	c=1 d=1 t=1632
wen wen er ya 	溫文爾雅	c=1 d=1 t=7296
wen wo yao 	問我要	c=1 d=1 t=3918
wen xian 	文獻	c=3 d=0.100072 t=13556
wen xian guan li 	文獻管理	c=1 d=1 t=13557
wen yi xia 	問一下	c=1 d=1 t=9954
wen zhang 	文章	c=17 d=2.85309 t=13657
wen zi 	文字	c=9 d=1 t=13457
wen zi 	蚊子	c=0 d=0.1 t=218
wen zi de 	文字的	c=0 d=0.1 t=219
wen zi de li liang 	文字的力量	c=1 d=1 t=220
wen zi de li liang 	蚊子的力量	c=1 d=1 t=219
wo 	我	c=176 d=2.20575 t=13671
wo bing bu zhi dao 	我並不知道	c=1 d=1 t=5824
wo bing mei you kan chu 	我並沒有看出	c=1 d=1 t=7051
wo bu hui 	我不會	c=1 d=1 t=5000
wo de 	我的	c=20 d=1.87372 t=13642
wo gan 	我敢	c=0 d=0.1 t=2982
wo gan hang ye 	我敢行業	c=1 d=1 t=2983
wo gan jiao 	我感覺	c=2 d=1 t=12707
wo gan jue 	我感覺	c=1 d=1 t=2985
wo gu ji 	我估計	c=1 d=1 t=10081
wo hai me 	我還麼	c=1 d=1 t=139
wo hai shi yi ge ren 	我還是一個人	c=1 d=1 t=940
wo hao xiang 	我好想	c=1 d=1 t=2562
wo jue de 	我覺得	c=3 d=1 t=13280
wo li jie 	我理解	c=1 d=1 t=539
wo liao jie dao 	我瞭解到	c=1 d=1 t=12615
wo me 	我麼	c=1 d=1 t=8193
wo men 	我們	c=26 d=0.799525 t=13635
wo men de 	我們的	c=1 d=1 t=1812
wo na me 	我那麼	c=1 d=1 t=4815
wo niu 	蝸牛	c=1 d=1.07045 t=8584
wo niu de 	蝸牛的	c=1 d=1 t=8585
wo te 	沃特	c=1 d=1 t=8158
wo xiang 	我想	c=1 d=1 t=2765
wo yao 	我要	c=2 d=1.00029 t=8999
wo ye 	我也	c=1 d=1 t=9669
wo ye hui 	我也會	c=1 d=1 t=10396
wo zai 	我在	c=1 d=1 t=3855
wo zhe me zuo 	我這麼做	c=1 d=1 t=2369
wo zhi xu yao 	我只需要	c=1 d=1 t=1775
wu 	五	c=1 d=1 t=1649
wu 	烏	c=1 d=1 t=10019
wu 	無	c=2 d=1 t=6561
wu fa 	無法	c=15 d=1.00001 t=13641
wu fa da dao 	無法達到	c=1 d=1 t=588
wu fa wan hui 	無法挽回	c=1 d=1 t=5401
wu fa xian shi 	無法顯示	c=1 d=1 t=10184
wu guan 	無關	c=2 d=0.100004 t=10144
wu hu 	蕪湖	c=1 d=1 t=11891
wu hua 	霧化	c=1 d=1 t=4353
wu jin 	無盡	c=1 d=1 t=8242
wu li 	無禮	c=2 d=1.97045 t=2080
wu lun 	無論	c=3 d=1 t=10817
wu lun shi 	無論是	c=1 d=1 t=6968
wu pan 	誤判	c=1 d=1 t=13843
wu pin 	物品	c=1 d=1 t=12338
wu qi 	武器	c=1 d=1 t=867
wu si 	烏斯	c=1 d=1 t=9922
wu suo 	無所	c=1 d=1 t=4985
wu suo shi shi 	無所事事	c=1 d=1 t=5043
wu xian yi jin 	五险一金	c=1 d=1 t=8533
wu yi 	無意	c=1 d=1 t=987
wu yi 	無疑	c=2 d=1.00005 t=6985
wu yi wei 	誤以爲	c=1 d=1 t=7032
wu zhi 	物質	c=2 d=1 t=7526
wu zuo 	仵作	c=1 d=1 t=3389
xi 	喜	c=1 d=1 t=12968
xi 	囍	c=1 d=1 t=12969
xi 	系	c=0 d=0.1 t=237
xi 	細	c=1 d=1 t=11603
xi ba 	希芭	c=5 d=4.00127 t=7145
xi cha 	細查	c=1 d=1 t=11378
xi du 	習讀	c=1 d=1 t=5775
xi fen 	細分	c=1 d=1 t=5724
xi guan 	吸管	c=2 d=1.02024 t=4056
xi guan 	習慣	c=8 d=1.67368 t=10620
xi guan xing 	習慣性	c=2 d=1 t=12538
xi hua 	細化	c=3 d=1.0276 t=12791
xi huan 	喜歡	c=9 d=0.111172 t=13112
xi huan de 	喜歡的	c=1 d=1 t=8865
xi jie 	細節	c=2 d=1.0283 t=3428
xi ju 	戲劇	c=15 d=1.00203 t=6165
xi ma la ya 	喜馬拉雅	c=2 d=1.97045 t=4060
xi meng 	西蒙	c=1 d=1 t=822
xi na 	吸納	c=0 d=0.1 t=891
xi na shi 	吸納是	c=1 d=1 t=892
xi ou 	西歐	c=0 d=0.1 t=13198
xi ou ma 	西歐嗎	c=1 d=0.163928 t=13749
xi ou ma gong shang ju o 	西歐嗎工商局哦	c=1 d=1 t=13750
xi shou 	吸收	c=3 d=1 t=10615
xi shu 	洗漱	c=1 d=1 t=12268
xi shu 	稀疏	c=1 d=1 t=3304
xi shu 	細數	c=1 d=1 t=9021
xi suo 	西索	c=0 d=0.1 t=1737
xi suo er 	西索爾	c=2 d=1.9802 t=1742
xi tong 	系統	c=9 d=1 t=13580
xi wang 	希望	c=6 d=1.56402 t=9092
xi wang ni 	希望你	c=1 d=1 t=9202
xi wei 	細微	c=1 d=1 t=1466
xi xi 	嘻嘻	c=1 d=1.09704 t=10343
xi xi ha ha 	嘻嘻哈哈	c=1 d=1 t=10044
xi xi ni 	嘻嘻你	c=1 d=1 t=10338
xi zhi 	細緻	c=1 d=1 t=10638
xia 	下	c=3 d=1 t=9374
xia 	俠	c=2 d=1.5886 t=12124
xia 	瞎	c=2 d=1.0293 t=4687
xia 	霞	c=1 d=1 t=12974
xia ai 	狹隘	c=1 d=1 t=5766
xia ban 	下班	c=1 d=1 t=3442
xia ci 	下次	c=2 d=1.00008 t=11669
xia ge 	下個	c=1 d=1 t=12584
xia lai 	下來	c=1 d=1 t=1614
xia mian de 	下面的	c=1 d=1 t=4317
xia qu 	下去	c=1 d=1 t=9756
xia shou 	下手	c=1 d=1 t=5299
xia wu 	下午	c=1 d=1 t=8466
xia yi 	下一	c=0 d=0.1 t=2694
xia yi ban 	下一半	c=1 d=1 t=2695
xia yi bu 	下一步	c=2 d=1.57121 t=5062
xia yi duan 	下一段	c=1 d=1 t=1621
xia zai 	下載	c=13 d=2.57215 t=11962
xian 	先	c=24 d=1.09099 t=13502
xian 	現	c=1 d=1 t=11942
xian 	綫	c=1 d=1 t=3073
xian dai 	現代	c=1 d=1 t=12470
xian de 	顯得	c=1 d=1 t=2084
xian jin 	現金	c=1 d=1 t=12273
xian kao lv 	先考慮	c=1 d=1 t=817
xian qi liang mu 	賢妻良母	c=1 d=1 t=7295
xian qu 	先去	c=2 d=1 t=12126
xian ran 	顯然	c=5 d=1 t=13864
xian shi 	顯示	c=11 d=1 t=10102
xian xia 	線下	c=1 d=1 t=13417
xian xia 	閒暇	c=1 d=1 t=13416
xian xiang 	現象	c=2 d=1.00018 t=5763
xian yi 	嫌疑	c=1 d=1 t=2436
xian yong 	先用	c=0 d=0.1 t=107
xian yong qi lai 	先用起來	c=1 d=1 t=108
xian yu 	鹹魚	c=1 d=1 t=6923
xian za 	閒雜	c=1 d=1 t=11748
xian zai 	現在	c=13 d=1.00002 t=11749
xian zai de 	現在的	c=2 d=1.00038 t=2844
xian zai shi 	現在是	c=2 d=1.93239 t=3630
xian zai shi jian 	現在時間	c=1 d=1 t=886
xian zhi 	限制	c=1 d=1 t=1263
xian zhuang 	現狀	c=2 d=1 t=10254
xiang 	像	c=3 d=1 t=12945
xiang 	向	c=1 d=1 t=860
xiang 	想	c=39 d=2.39473 t=13519
xiang 	香	c=1 d=1 t=3739
xiang bi 	想必	c=2 d=1 t=6374
xiang bi 	相比	c=2 d=1.06157 t=8519
xiang bu dao 	想不到	c=1 d=1 t=9848
xiang dao 	想到	c=7 d=1 t=12621
xiang dao de 	想到的	c=1 d=1 t=2277
xiang dao le 	想到了	c=2 d=1 t=8656
xiang de 	想得	c=3 d=1 t=9851
xiang de tai duo 	想的太多	c=1 d=1 t=579
xiang de tai shao 	想的太少	c=1 d=1 t=612
xiang du 	響度	c=1 d=1 t=13282
xiang dui 	相對	c=2 d=1 t=13283
xiang fa 	想法	c=23 d=1.02304 t=13677
xiang fan 	相反	c=1 d=1 t=474
xiang gang 	香港	c=1 d=1 t=2935
xiang gua 	香瓜	c=4 d=1.81873 t=13408
xiang guan 	相關	c=35 d=1.29116 t=13779
xiang guan de 	相關的	c=2 d=1 t=6306
xiang hen duo 	想很多	c=1 d=1 t=602
xiang le xiang 	想了想	c=0 d=0.1 t=2790
xiang le xiang hai shi 	想了想還是	c=1 d=1 t=2791
xiang ming bai 	想明白	c=1 d=1 t=2122
xiang mu 	項目	c=7 d=1 t=10428
xiang mu jing li 	項目經理	c=1 d=1 t=3727
xiang qi 	響起	c=1 d=1 t=3009
xiang qi lai 	想起來	c=2 d=1.05813 t=5201
xiang qing chu 	想清楚	c=1 d=1 t=8809
xiang ren 	向人	c=1 d=1 t=4819
xiang shang 	向上	c=1 d=1.02865 t=842
xiang shang xiang xia 	向上向下	c=1 d=1 t=593
xiang shen me 	想什麼	c=1 d=1 t=9844
xiang shi 	像是	c=2 d=1 t=10106
xiang shi 	相識	c=4 d=1.99501 t=6499
xiang shi yi ge 	像是一個	c=1 d=1 t=3058
xiang shou 	享受	c=2 d=1 t=7136
xiang shou 	相守	c=1 d=1 t=7317
xiang wo 	像我	c=1 d=1 t=13005
xiang xi 	詳細	c=1 d=1 t=12279
xiang xia 	向下	c=1 d=1.02753 t=850
xiang xiang 	想象	c=6 d=1.87372 t=8347
xiang xin 	相信	c=2 d=1.00741 t=8811
xiang ya 	象牙	c=1 d=1 t=2616
xiang yao 	想要	c=4 d=1.00001 t=9547
xiang yao qing 	想邀請	c=1 d=1 t=9995
xiang yi xiang 	想一想	c=1 d=1 t=915
xiang zhe 	想着	c=1 d=1 t=4928
xiang zuo ge 	想做個	c=1 d=1 t=4620
xiang zuo yi ge 	想做一個	c=1 d=1 t=8838
xiao 	小	c=9 d=0.10283 t=11745
xiao bai 	小白	c=3 d=1 t=10610
xiao cao 	小草	c=1 d=1 t=3025
xiao di di 	小弟弟	c=1 d=1 t=4104
xiao du 	效度	c=2 d=1.86071 t=6078
xiao duan wen 	小短文	c=1 d=1 t=9711
xiao dui 	小隊	c=4 d=3.55715 t=10165
xiao fan wei 	小範圍	c=1 d=1 t=13647
xiao fang 	消防	c=1 d=1 t=8117
xiao fang jian 	小房間	c=1 d=1 t=454
xiao gang jian 	小剛健	c=1 d=1 t=453
xiao gong ju 	小工具	c=2 d=1.00002 t=4074
xiao guo 	效果	c=1 d=1 t=2744
xiao hai zi 	小孩子	c=1 d=1 t=512
xiao hua 	消化	c=1 d=1 t=12580
xiao huo ban 	小夥伴	c=7 d=1 t=12653
xiao huo jian 	小火箭	c=2 d=1.03897 t=12395
xiao ji 	消極	c=2 d=1.89583 t=4610
xiao jian 	小件	c=1 d=1 t=12336
xiao ke ai 	小可愛	c=1 d=1 t=2137
xiao lv 	效率	c=3 d=1 t=10579
xiao niao 	小鳥	c=1 d=1 t=10334
xiao she 	校舍	c=0 d=0.1 t=2176
xiao she qun 	校舍羣	c=1 d=1 t=2177
xiao shi 	小時	c=5 d=0.100222 t=10422
xiao shou 	銷售	c=1 d=1 t=345
xiao shuo 	小說	c=0 d=0.1 t=2876
xiao shuo yi yang 	小說一樣	c=1 d=1 t=2877
xiao si 	笑死	c=5 d=1.6957 t=12961
xiao xi 	消息	c=4 d=1.92774 t=13649
xiao xiao 	瀟瀟	c=1 d=1 t=13572
xiao xiao meng yan 	小小梦魇	c=2 d=1.99501 t=3155
xiao xue 	小學	c=1 d=1 t=4363
xiao yao 	逍遙	c=1 d=1 t=13341
xiao ying 	效應	c=1 d=0.290139 t=4110
xiao ying er yi 	效應而已	c=1 d=1 t=4111
xiao you 	校友	c=4 d=2.76689 t=13552
xiao yu 	小於	c=0 d=0.1 t=7661
xiao zhuan 	小傳	c=3 d=2.62594 t=5385
xiao zu 	小組	c=1 d=1 t=12566
xie 	些	c=12 d=1.00008 t=13033
xie 	寫	c=24 d=1.00254 t=13032
xie 	謝	c=3 d=1 t=10095
xie chu lai 	寫出來	c=1 d=1 t=3141
xie de 	寫的	c=2 d=1 t=9634
xie gei 	寫給	c=1 d=1 t=9243
xie hui 	協會	c=7 d=1.07244 t=10751
xie le 	寫了	c=6 d=1.61882 t=9805
xie ming 	寫明	c=0 d=0.1 t=1992
xie ming le 	寫明了	c=1 d=1 t=1993
xie ru 	寫入	c=1 d=1 t=10946
xie shu 	寫書	c=2 d=1 t=11715
xie wan 	寫完	c=0 d=0.1 t=11597
xie wan le 	寫完了	c=1 d=1 t=11598
xie xie 	謝謝	c=5 d=1.00327 t=13866
xie xin 	寫信	c=2 d=1.0382 t=9699
xie yi 	協議	c=3 d=1.23652 t=13715
xie yi ben shu 	寫一本書	c=1 d=1 t=6732
xie zhe 	歇着	c=1 d=1 t=1576
xie zuo 	協作	c=3 d=1.42946 t=6938
xie zuo 	寫作	c=15 d=2.1784 t=13447
xie zuo de 	寫作的	c=1 d=1 t=4463
xin 	信	c=1 d=1 t=8815
xin 	心	c=2 d=1 t=9750
xin 	新	c=6 d=1.09585 t=12973
xin bang 	新榜	c=2 d=1 t=12384
xin fen 	信分	c=7 d=1.00004 t=10609
xin hao 	信號	c=1 d=1 t=12557
xin hun 	新婚	c=1 d=1 t=10197
xin jian 	新建	c=5 d=2.8852 t=8463
xin jian de 	新建的	c=2 d=1.90032 t=8467
xin jie kou 	新街口	c=1 d=1 t=12418
xin ku 	辛苦	c=2 d=1.00023 t=10067
xin lai 	信賴	c=1 d=1 t=10773
xin lang 	新浪	c=1 d=1 t=1361
xin li 	心理	c=24 d=9.11451 t=13248
xin li 	心裏	c=1 d=1 t=7106
xin li ju 	心理剧	c=2 d=1 t=13151
xin li shi jie 	心理世界	c=1 d=1 t=791
xin li suo 	心理所	c=1 d=1 t=13189
xin li xue 	心理學	c=49 d=1.33896 t=13759
xin li xue hui 	心理學會	c=4 d=2.98565 t=1714
xin li xue jia 	心理學家	c=1 d=1 t=1057
xin li zhi chi 	心理支持	c=1 d=1 t=793
xin li zi xun 	心理諮詢	c=5 d=4.60776 t=11204
xin li zi xun shi 	心理咨询师	c=1 d=1 t=11279
xin qing 	心情	c=1 d=1 t=3627
xin ren 	信任	c=1 d=1 t=1799
xin ren 	新人	c=3 d=1 t=13351
xin shou 	新手	c=2 d=1 t=11010
xin shu 	新書	c=1 d=1 t=13358
xin si 	心思	c=0 d=0.1 t=406
xin teng 	心疼	c=0 d=0.1 t=7559
xin wen 	新聞	c=6 d=3.20994 t=4066
xin xi 	信息	c=79 d=2.99193 t=13840
xin xi fen xi 	信息分析	c=2 d=1.0016 t=11617
xin xi liang 	信息量	c=1 d=1 t=3990
xin xi yuan 	信息員	c=1 d=1 t=10207
xin xi yuan 	信息源	c=1 d=1 t=10208
xin xian de 	新鮮的	c=1 d=1 t=8957
xin yong 	信用	c=1 d=1 t=10854
xin yun 	新云	c=1 d=1 t=8871
xin zeng 	新增	c=2 d=1 t=11004
xin zhi 	心智	c=1 d=1 t=9342
xin zhi kou kuai 	心直口快	c=1 d=1 t=1875
xin zhong 	心中	c=1 d=1 t=9028
xing 	型	c=0 d=0.199005 t=1807
xing 	性	c=12 d=1 t=13780
xing 	行	c=7 d=1 t=13530
xing ai 	性愛	c=1 d=1 t=7141
xing cheng 	形成	c=2 d=1.85642 t=4046
xing cheng le 	形成了	c=1 d=1 t=5526
xing dong 	行動	c=8 d=1.09976 t=12588
xing dong li 	行動力	c=1 d=1 t=1872
xing fen 	行分	c=1 d=1 t=3937
xing fu 	幸福	c=3 d=1.06335 t=9685
xing fu gan 	幸福感	c=1 d=1 t=7513
xing kai 	行楷	c=2 d=1.9802 t=2466
xing ming 	姓名	c=1 d=1 t=1734
xing qiu 	星球	c=4 d=1.79992 t=3455
xing qu 	興趣	c=4 d=1.32956 t=9800
xing shi 	形式	c=2 d=1 t=13669
xing shi hua 	形式化	c=1 d=1 t=13752
xing wei 	行爲	c=16 d=1.00511 t=12230
xing wei de 	行爲的	c=1 d=1 t=9726
xing xiang 	形象	c=1 d=1 t=2311
xing xing wei 	性行爲	c=0 d=0.1 t=1810
xing yun 	幸運	c=1 d=0.100049 t=10855
xiu 	休	c=1 d=1 t=8159
xiu ci 	修辭	c=1 d=1 t=9920
xiu gai 	修改	c=9 d=1.00058 t=9259
xiu gai le 	修改了	c=1 d=1 t=2665
xiu gai wan 	修改萬	c=1 d=1 t=141
xiu xi 	休息	c=0 d=0.1 t=12239
xu 	虛	c=6 d=1.19769 t=7983
xu 	需	c=0 d=0.1 t=9372
xu 	須	c=1 d=1 t=192
xu a tu 	需阿土	c=1 d=1 t=9373
xu duo 	許多	c=19 d=0.100109 t=13467
xu duo ke 	許多可	c=1 d=1 t=13468
xu duo le 	許多了	c=1 d=1 t=8646
xu duo ren 	許多人	c=3 d=1 t=5643
xu han 	虛汗	c=1 d=1 t=7037
xu huan 	虛幻	c=1 d=1.09608 t=7038
xu huan de 	虛幻的	c=1 d=1 t=7031
xu jia 	虛假	c=1 d=1 t=6399
xu ming 	虛名	c=2 d=1 t=7541
xu ni ji 	虛擬機	c=2 d=1.98511 t=1346
xu qiu 	需求	c=9 d=1.85214 t=13675
xu shi 	敘事	c=2 d=1.00014 t=3117
xu shi 	虛實	c=1 d=1 t=597
xu shi 	許是	c=0 d=0.1 t=586
xu shi jie he 	許是結合	c=1 d=1 t=587
xu xu duo duo 	許許多多	c=3 d=1.27665 t=4946
xu yan 	序言	c=1 d=1 t=5749
xu yao 	需要	c=32 d=1.85703 t=12579
xuan 	玄	c=1 d=1 t=4172
xuan hao 	選好	c=0 d=0.1 t=3422
xuan hao le 	選好了	c=1 d=1 t=3423
xuan xiang 	選項	c=1 d=1 t=1275
xuan yong 	選用	c=1 d=1 t=11487
xuan ze 	選擇	c=13 d=2.11221 t=11874
xue 	學	c=16 d=2.8042 t=12491
xue bu da 	學不大	c=1 d=1 t=4929
xue dao 	學到	c=2 d=1 t=8628
xue de 	學得	c=2 d=1 t=12131
xue guo 	學過	c=0 d=0.1 t=13466
xue guo le 	學過了	c=1 d=1 t=13467
xue hu shi 	學忽視	c=1 d=1 t=5933
xue hui 	學會	c=1 d=1 t=9002
xue qian 	學前	c=1 d=1 t=10199
xue ruo 	削弱	c=1 d=1 t=4112
xue shang jia shuang 	雪上加霜	c=1 d=1 t=7041
xue sheng 	學生	c=1 d=1 t=6974
xue shu 	學術	c=11 d=1.1437 t=10621
xue tang 	學堂	c=1 d=0.1 t=13388
xue wan 	學完	c=1 d=1 t=8603
xue xi 	學習	c=12 d=1.28512 t=12591
xue xiao 	學校	c=1 d=1 t=12480
xue zhe 	學者	c=4 d=1.00001 t=8180
xun 	訊	c=1 d=1 t=12649
xun huan 	循環	c=1 d=1 t=5531
xun lian 	訓練	c=6 d=1 t=13259
xun lian shi pin 	訓練視頻	c=1 d=1 t=4077
xun qiu 	尋求	c=2 d=1.87372 t=6417
xun yao 	荀瑶	c=1 d=1 t=11280
xun zhao 	尋找	c=5 d=0.101253 t=12397
xun zhao dao 	尋找到	c=1 d=1 t=12398
xun zhe 	循着	c=1 d=1 t=3376
ya 	呀	c=0 d=0.1 t=6443
ya 	壓	c=1 d=1 t=13255
ya 	牙	c=1 d=1 t=12329
ya gen 	壓根	c=1 d=1 t=5262
ya gen 	牙根	c=1 d=1 t=5261
ya ma xun 	亞馬遜	c=1 d=1 t=12942
ya sai ne 	雅塞讷	c=1 d=1 t=3256
ya shua 	牙刷	c=1 d=1 t=3320
ya suo 	壓縮	c=5 d=1.96079 t=8978
ya zhou 	亞洲	c=1 d=1 t=6004
yan 	言	c=1 d=1 t=5865
yan bu 	眼部	c=1 d=1 t=4352
yan chi 	延遲	c=1 d=1 t=214
yan dong 	眼動	c=2 d=1.97531 t=3573
yan fa 	研發	c=2 d=1.97531 t=2465
yan ge 	嚴格	c=1 d=1 t=10379
yan jing 	眼睛	c=1 d=1 t=3324
yan jing 	眼鏡	c=1 d=1 t=12309
yan jiu 	研究	c=7 d=1.00741 t=12478
yan jiu sheng 	研究生	c=1 d=1 t=13239
yan jiu suo 	研究所	c=2 d=1.55433 t=13249
yan ke 	嚴苛	c=1 d=1 t=5018
yan qian 	眼前	c=2 d=1 t=9066
yan qiu 	眼球	c=1 d=1 t=3813
yan se 	顏色	c=6 d=4.51155 t=3257
yan sheng 	衍生	c=0 d=0.1 t=5671
yan sheng le 	衍生了	c=1 d=1 t=5672
yan zhao 	眼罩	c=1 d=1 t=12294
yan zhen 	雁陣	c=1 d=1 t=13722
yan zheng 	驗證	c=4 d=2.93291 t=13732
yan zheng yi xia 	驗證一下	c=1 d=1 t=12906
yan zhong 	嚴重	c=0 d=0.159156 t=2953
yang 	樣	c=3 d=1.00328 t=8799
yang 	陽	c=6 d=1.65975 t=5240
yang cheng 	養成	c=1 d=1 t=10613
yang guang 	陽光	c=1 d=1 t=9035
yang lao 	養老	c=0 d=0.1 t=5129
yang lao shi 	養老是	c=1 d=1 t=5130
yang shi 	樣式	c=1 d=1 t=1302
yang zhi ping 	陽志平	c=1 d=1 t=7933
yang zi 	樣子	c=1 d=1 t=8857
yao 	要	c=14 d=1.02717 t=13066
yao 	邀	c=1 d=1 t=7712
yao bian cheng de na ge 	要變成的那個	c=1 d=1 t=12771
yao bu 	要不	c=1 d=1 t=11628
yao me shi 	要麼是	c=1 d=1 t=3091
yao qing 	邀請	c=0 d=0.1 t=9994
yao qiu 	要求	c=2 d=1 t=10648
yao qu na er 	要去哪兒	c=1 d=1 t=2643
yao shi 	要是	c=1 d=1 t=1489
yao shi kou 	钥匙扣	c=1 d=1 t=12606
yao wu 	藥物	c=1 d=1 t=12281
yao xie 	要挾	c=1 d=1 t=7066
yao yan 	耀眼	c=1 d=1 t=8774
yao zuo shen me 	要做什麼	c=1 d=1 t=3619
ye 	也	c=51 d=1.40265 t=13112
ye 	耶	c=1 d=1 t=12174
ye 	葉	c=3 d=1.00206 t=12807
ye 	野	c=1 d=1 t=5341
ye 	頁	c=1 d=1 t=3164
ye bu cuo 	也不錯	c=1 d=1 t=10042
ye bu gou 	也不夠	c=1 d=1 t=8527
ye bu shi 	也不是	c=2 d=1 t=9088
ye bu xing 	也不行	c=1 d=1 t=11704
ye cao mei 	野草莓	c=1 d=1 t=3490
ye gan jue 	也感覺	c=1 d=1 t=5250
ye hen shu fu 	也很舒服	c=1 d=1 t=12194
ye hui 	也會	c=4 d=1.92312 t=10447
ye jiu 	也就	c=3 d=1 t=10846
ye ke yi 	也可以	c=8 d=1.02732 t=11926
ye ke yi yong 	也可以用	c=1 d=1 t=3742
ye mei 	也沒	c=5 d=1.03166 t=3443
ye mei shi 	也沒事	c=1 d=1 t=9853
ye mei shi er ne ma 	也沒事兒呢嗎	c=1 d=1 t=9155
ye mei wen ti 	也沒問題	c=1 d=1 t=1177
ye mei you 	也沒有	c=2 d=1.93707 t=4762
ye mian 	頁面	c=3 d=1.00183 t=11441
ye mian le 	頁面了	c=1 d=1 t=1360
ye shi 	也是	c=6 d=2.6261 t=7247
ye ting duo 	也挺多	c=1 d=1 t=10083
ye xi huan 	也喜歡	c=1 d=1 t=13113
ye xie hao le 	也寫好了	c=1 d=1 t=5155
ye xie le 	也寫了	c=1 d=1 t=200
ye ye 	爺爺	c=1 d=1 t=8510
ye you 	也有	c=4 d=1.05208 t=12796
yi 	一	c=6 d=0.557574 t=13664
yi 	以	c=7 d=1.74043 t=13438
yi 	已	c=5 d=1 t=8977
yi 	意	c=1 d=1 t=160
yi 	易	c=2 d=1.9802 t=10595
yi bai 	一百	c=1 d=1 t=1755
yi ban 	一半	c=4 d=1 t=13450
yi ban 	一般	c=2 d=1 t=13451
yi bang 	一棒	c=0 d=0.1 t=13091
yi bang zi 	一幫子	c=1 d=1 t=13091
yi bang zi da si 	一棒子打死	c=1 d=1 t=13092
yi bei zi 	一輩子	c=2 d=1.96561 t=2523
yi ben 	一本	c=1 d=1 t=10051
yi ben shu 	一本書	c=0 d=0.1 t=6731
yi bian 	一邊	c=2 d=1.00287 t=2612
yi bo 	一波	c=1 d=1 t=4189
yi chuan 	一串	c=1 d=1 t=151
yi chuan 	遺傳	c=1 d=1 t=150
yi ci 	一次	c=3 d=0.102254 t=13876
yi ci 	以此	c=1 d=1 t=7090
yi ci 	依次	c=2 d=1.34646 t=7897
yi da dui 	一大堆	c=1 d=1 t=11614
yi dai 	一待	c=1 d=1 t=7592
yi dian 	一點	c=7 d=1.02429 t=12272
yi dian dian 	一點點	c=1 d=1 t=4359
yi dian dou bu zai 	一點都不在	c=1 d=1 t=2151
